Outlet_Id,Retail_Outlet,Zone,Town,Distributor,Route,Channel,Category,DSE,STL,Transaction_Date,Status
39618,Baljanath Store D B,East-1,Birtamode,Horizon Distributors Birtamod,Dhulabari,Large A Traditional,Traditional,Prem Pathak,Bhanu Giri,2017-05-11 20:44:11,Active
39946,Poudel Kirana Pasal,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 18:09:04,Active
39943,Baglungkali Cld Stores,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 19:14:17,Active
39737,Baba Ram Dev Kirana,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 18:29:27,Active
39727,Baglung Kali Kirana,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-04-08 20:00:09,Active
39703,Kumari Kirana Pasal,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-04-19 23:06:17,Active
39726,Quality Center,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 20:22:50,Active
39736,Sajan Kirana,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 20:36:41,Active
39972,Bablu Enterprises,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 19:26:19,Active
40413,Krishna Stores,Mid,Tandi,Delight Distributors,Bakulahar Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-06 19:38:47,Active
40578,Mai Manakamana,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Large A Traditional,Traditional,Nabin Lamsal,Ganesh Lamichhane,2017-04-06 17:41:40,Active
40571,Chandra Sells Store,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-05 17:50:15,Active
40580,Santoshi Kirana,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-05 18:23:26,Active
40581,Adhunik Cosmetic,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-05 18:30:19,Active
39917,Rijan Kirana,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-05 19:56:51,Active
39928,Shrestha Kirana Pasal,Mid,Tandi,Delight Distributors,Sauraha Chowk MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-05 20:11:23,Active
40551,Koseli Store,Mid,Tandi,Delight Distributors,TANDI BAZAR MD,Large A Traditional,Traditional,Nabin Lamsal,Ganesh Lamichhane,2017-04-19 23:03:27,Active
40553,Pappu Kirana,Mid,Tandi,Delight Distributors,TANDI BAZAR MD,Large A Traditional,Traditional,Nabin Lamsal,Ganesh Lamichhane,2017-04-11 17:30:09,Active
40542,Bikash Kirana,Mid,Tandi,Delight Distributors,TANDI BAZAR MD,Large A Traditional,Traditional,Nabin Lamsal,Ganesh Lamichhane,2017-05-20 04:42:17,Active
40556,Dilasha Kirana,Mid,Tandi,Delight Distributors,TANDI BAZAR MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-04-19 23:04:52,Active
40062,Shiva Kirana,Mid,Tandi,Delight Distributors,Parsa Bank Tole MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-12 18:44:59,Active
40060,New Rawal Kirana,Mid,Tandi,Delight Distributors,Parsa Bank Tole MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-12 18:23:21,Active
39863,Thapaliya Kirana,Mid,Tandi,Delight Distributors,Parsa Bank Tole MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-12 20:59:51,Active
39869,Jaya Ma Laxmi Taders,Mid,Tandi,Delight Distributors,Parsa Bank Tole MD,Large A Traditional,Traditional,Nabin Lamsal,Ganesh Lamichhane,2017-05-12 21:08:10,Active
39868,Dipak Kirana Pasal,Mid,Tandi,Delight Distributors,Parsa Bank Tole MD,Medium Traditional,Mini Mart,Nabin Lamsal,Ganesh Lamichhane,2017-05-12 19:31:25,Active
36467,Balaji Kirana Stores,Mid,Narayanghat,Delight Distributors,Ananda Marga MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-06 19:57:51,Active
37225,Spesh Kirana,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Small A Traditional,Beauty,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-21 06:15:37,Active
35592,Rt Provisional Store,Mid,Narayanghat,Delight Distributors,Hospital Road MD,Small A Traditional,Beauty,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-16 11:29:30,Active
39573,Balage Matareyals,East-1,Birtamode,Horizon Distributors Birtamod,Sanischare Road,Medium Traditional,Mini Mart,Dipak Khadka,Bhanu Giri,2017-05-11 22:23:35,Active
42473,Bhandari Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 16:38:43,Active
42533,Radhe Radhe Kirana Pasal,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:10:19,Active
42482,Lamichane Traders,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:11:54,Active
42502,Gautam Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:14:45,Active
42619,Tara Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:17:31,Active
42675,Subedi Suppliers,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 20:51:30,Active
42678,New Subha Bhattrai,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 20:52:09,Active
42590,Kosika Enterprises,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:18:05,Active
42609,Bhandari Kirana Pasal,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:19:02,Active
42608,Subedi Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:19:36,Active
42595,Milan Kirana Pasal,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-28 19:20:15,Active
42484,Bolbom Trade Center,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 18:48:43,Active
42481,Puja Interprises,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 18:45:41,Active
42474,Welcome Store,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 17:24:33,Active
42469,Dhiraj Interprises,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 20:53:17,Active
42565,Hari General Store,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 18:15:22,Active
42561,Bhattrai Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 20:53:57,Active
42572,Kawaseti Samajik Udhyami Mahila Sahakari Sastha Kirana Pasal,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-29 20:54:40,Active
42527,Krishna Interprises,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 17:42:27,Active
42505,Srp Collection,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 16:33:55,Active
42512,Sujit Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 16:14:48,Active
39620,Acharya Kirana,East-1,Birtamode,Horizon Distributors Birtamod,Btm Bus Park,Medium Traditional,Mini Mart,Dipak Khadka,Bhanu Giri,2017-05-05 19:49:02,Active
42690,Anu Asmita Khadey Bhandar,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:24:26,Active
42700,New Parbat Suppliers,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:24:54,Active
42698,Daju Bhai Khadeyna Bhandar,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:25:43,Active
42695,Bhattrai Kirana Pasal,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:26:19,Active
42699,Khima Traders,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:26:49,Active
42245,Hp Suppliers,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-22 02:57:43,Active
42241,Pariwardansil Boudhasil Sahakari Santha,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:31:42,Active
42041,Rmg Traders,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:33:09,Active
42039,Parajuli Interprises,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:39:50,Active
42045,Malla Enterprises,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:39:50,Active
42044,Gautam Traders Center,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:39:50,Active
42098,Subhan Store,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 18:03:57,Active
42081,Kriti Enterprises,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:42:12,Active
42029,Tanahu Rana Stores,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:42:12,Active
42043,Krish Cosmetic Center,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:43:30,Active
42090,Sidhi Binayak Store,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 18:04:56,Active
41737,Shree Ram Kirana Pasla,Mid,Kawasoti,Bajrang Store,Gaindakot,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-29 16:16:45,Active
41828,Prtibha Kirana Pasla,Mid,Kawasoti,Bajrang Store,Gaindakot,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-29 19:20:12,Active
39607,Durga Variety Pasal,East-1,Birtamode,Horizon Distributors Birtamod,Charpane,Large A Traditional,Traditional,Netra Dahal,Bhanu Giri,2017-05-19 10:53:40,Active
39623,Kadariya Pharmacy Charpane,East-1,Birtamode,Horizon Distributors Birtamod,Charpane,Medium Traditional,Mini Mart,Netra Dahal,Bhanu Giri,2017-05-19 08:13:17,Active
42920,Pk Kirana,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-24 15:23:00,Active
42921,Sudip Interprises,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-24 15:45:34,Active
42934,Shree Krishna Interprises,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-24 16:44:20,Active
42935,Samriddha And Sushan Cold Store,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-24 18:34:37,Active
42947,Koyali Interprises,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-18 18:37:36,Active
42991,Deepika Cosmetic,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-03 16:51:38,Active
42942,Tejas Interprises,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-04 18:29:15,Active
42945,Gc Feed Suppliers,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-03 16:52:37,Active
42948,Koirala Kirana,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-04 23:10:09,Active
42976,Liza Kirana,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-04 23:11:48,Active
43013,Yogesh Kiran,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:46:31,Active
43041,Nikhil Kirana Pasal,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-04 23:19:59,Active
43021,Bhandari Kirana Pasal,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:46:31,Active
43029,Kafle Kirana Pasal,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:46:31,Active
43032,Kharel Kirana Pasal,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-04 23:23:08,Active
43051,Sumina Kirana,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:48:15,Active
43169,Samir N Sagar Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 06:23:43,Active
43148,Basnet Suppliers,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 06:24:21,Active
43162,Pandey kirana Pasal,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-21 23:02:30,Active
43160,Namu Suppliers,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:49:42,Active
43175,Thapa Cold Store,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:50:04,Active
43174,Sulav Cold Store,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:51:13,Active
43164,Prakriti Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:52:06,Active
42548,Dipshikha Interprises,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:52:33,Active
43279,Bikalpa Sahakari Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:53:23,Active
43118,Devkota Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:53:43,Active
43275,Suryada Kirana Pasal,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-03-21 23:07:00,Active
43109,Narayan Cold Store,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:54:10,Active
43105,Suva Neupane Enterprises,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:55:21,Active
43216,Manandhar Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:56:10,Active
43313,Thanet Kirana,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:57:03,Active
43119,Nawalpur Khadhye Suppliers,Mid,Kawasoti,Bajrang Store,Shiva Nagar,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-05-18 10:57:38,Active
42992,Khanal Kirana Pasal,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:53:00,Active
42953,Sumina Store,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:53:00,Active
42951,Brinda General Store,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:53:00,Active
42993,Prem Kumari Interprises,Mid,Kawasoti,Bajrang Store,Chormara-Arun Khola,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-03-14 22:53:00,Active
42483,Sarada Store,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:29:30,Active
42666,Tiwari Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line B,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-04-30 02:30:12,Active
42503,Manakamana Kirana,Mid,Kawasoti,Bajrang Store,Kawasoti Line A,Medium Traditional,Mini Mart,Samir Rawal,Ganesh Lamichhane,2017-02-28 16:10:39,Active
42047,Sg Interprises,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:44:38,Active
42097,S S Kirana Store,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-05-21 12:45:27,Active
42080,Neupane Store,Mid,Kawasoti,Bajrang Store,Pragati Nagar-Rampur Road,Large A Traditional,Traditional,Samir Rawal,Ganesh Lamichhane,2017-04-30 18:08:42,Active
36504,Pramit Kirana,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-21 07:36:38,Active
36797,Chandani Sano Bazzar,Mid,Narayanghat,Delight Distributors,Birendra Campus Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-21 08:48:17,Active
35680,Bohora Kirana,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 08:55:43,Active
35697,Maha Laxmi Kirana,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 10:15:28,Active
35661,Subixya Kirana Stores,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 09:56:19,Active
35656,Jetali Kirana,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-05 16:21:21,Active
35549,Durhga Khadya Kirana Store,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 05:51:40,Active
35425,Inderani Provision,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 06:24:05,Active
35456,Anil Kirana Pasal,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 06:43:48,Active
35457,Karki Kirana Pasal,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-19 07:07:03,Active
35590,Center Point Provision,Mid,Narayanghat,Delight Distributors,Malpot Road MD,Medium Traditional,Mini Mart,Juna Lamichhane,Ganesh Lamichhane,2017-05-05 21:09:20,Active
35630,Raj Bhandari Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-05 21:15:16,Active
35594,Kp Supplier,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-04-28 19:55:21,Active
35596,Laxmi Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-12 16:37:25,Active
35603,Ashish Suppliers,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-05 17:34:41,Active
35655,Subedi Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-19 06:54:40,Active
35547,T. N Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-04-07 19:20:03,Active
35543,Birsana Traders,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-12 22:22:43,Active
35620,Prasansha Traders,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-05 22:33:26,Active
36461,Thapa Kirana,Mid,Narayanghat,Delight Distributors,By Pass Road MD,Medium Traditional,Mini Mart,Gajendra Chaudhary,Ganesh Lamichhane,2017-05-19 07:57:11,Active
